"path","prompt"
"midjourney_0774.png","modern interior of tram light futuristic blue leds orange elements of interior"
"midjourney_0776.png","imagine a tram interior, sustainability, future, beige and white colors, ambient lighting, round shapes, big windows, ceiling and floor lighting, eco, recycling materials, ergonomic, realistic, white floor, fascinating shapes, new technologies,"
"midjourney_0777.png","tram interior with seats spread out in the middle of tram in the futuristic style"
"midjourney_0778.png","drops of woter"
"midjourney_0781.png","future, futuristic, tram, streamlined, navy blue, fast, wavy, in the city, modern"
"midjourney_0782.png","tram interior, future, streamlined shape, modernist, futuristic, rhythm, white rhythm panels, panoramic window"
"midjourney_0784.png","tram exterior in dark shaded, streamlined shape, copper accents, red leds, modernistic, futuristic, big windows"
"midjourney_0785.png","interior design of a futuristic tram with original panoramic ceiling windows, floor and ceiling lightning, unique seats, visual features, audiovisual system, ergonomic handle"
"midjourney_0786.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric, ahead tram"
"midjourney_0787.png","modern interior of tram light futuristic blue leds orange elements of interior"
"midjourney_0790.png","light projections inside the tram inspired by space and stars"
"midjourney_0793.png","interior of the tram inspired by speed and futuristic cosmos space"
"midjourney_0794.png","the interior of modern, simple and futuristic tram, with glazing and nature"
"midjourney_0796.png","tram interior with seats spread out in the middle of tram in the futuristic style"
"midjourney_0797.png","tram outside,abstract,drawing on the ceiling that goes info the floor inside"
"midjourney_0798.png","futuristic tram stained glass window huge window ten seats round seats"
"midjourney_0799.png","modern future tram futuristic light led"
"midjourney_0801.png","interior of futurystic tram with glass windows reference to structure of plants in grey and lighty colors"
"midjourney_0802.png","modern interior of tram futuristic"
"midjourney_0803.png","functionality, sky way tram, interior for children tram, city"
"midjourney_0807.png","futuristic streamline tram interior in natural olive green colors. copper brancing pipes, seats have unusual form"
"midjourney_0809.png","crooked lines"
"midjourney_0811.png","imagine an ergonomic tram seat, white, realistic, ambient lighting, wood,"
"midjourney_0813.png","future, tram interior, streamlined, fast, wavy, brown, sand colors, navy blue, bone structure, water creatures, whale,bladerunner, seaweed"
"midjourney_0814.png","minimalism interior tram, functionality, light, komfortable"
"midjourney_0822.png","futuristic tram simple minimalistic shapes black metal with green and yellow led big windows"
"midjourney_0823.png","future tram streamlined designer round single chair linear light on ceiling big window futuristic"
"midjourney_0826.png","light projections inside the tram inspired by space and stars"
"midjourney_0827.png","tram interior , interesting, modern, complicated shapes, interesting lightning, big windows , handrails and cozy seats"
"midjourney_0828.png","tram interior, future, streamlined shape, modernist, futuristic, rhythm, white rhythm panels, 3d printing, panoramic window"
"midjourney_0831.png","imagine a tram interior, sustainability, future, beige and dark green colors, ambient lighting, round shapes, big windows, ceiling and floor lighting, eco, recycling materials, ergonomic, realistic, white floor, fascinating shapes, interesting chairs, people"
"midjourney_0832.png","future, tram interior, streamlined, fast, wavy, brown, sand colors, navy blue, bone structure,bladerunner, seaweed"
"midjourney_0833.png","futuristic streamline tram interior with organic convex forms and natural form of lighting"
"midjourney_0835.png","tram,interior, inspiration Poznan, LED, future,light, high tech, modern, japan, comfort"
"midjourney_0837.png","minimalistic tram interior and exterior design organic architectural forms, modern materials, natural, organic handrails and setas, toned colours, glass"
"midjourney_0838.png","future, high realistic, interior tram, streamlined, fast, wavy, brown, in the city, modern, liquid"
"midjourney_0839.png","future, high realistic, interior tram, streamlined, fast, in the city, modern, liquid"
"midjourney_0840.png","tram,interior, inspiration Poznan, LED, future,light, high tech, modern, japan, green"
"midjourney_0843.png","modern white interior of tram with dark blue elements and orange accents clean open space huge windows"
"midjourney_0844.png","tram interior, future, streamlined shape, modernist, futuristic, rhythm, white rhythm panels, 3d printing, panoramic window"
"midjourney_0845.png","exterioir of a futuristic tram inspired cosmos space"
"midjourney_0848.png","interior of the tram inspired by speed and futuristic cosmos space"
"midjourney_0849.png","colorfull play of light inside tram, futuristic, inspire by cosmos"
"midjourney_0851.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric, with geometric cube chair"
"midjourney_0853.png","futuristic streamline tram interior with organic convex forms and natural form of lighting"
"midjourney_0855.png","futuristic streamline tram exterior in natural light colors"
"midjourney_0857.png","create interior tram futuristic, green, ergomomic, plants, modern luxurious, led lighting"
"midjourney_0858.png","new tram interior"
"midjourney_0859.png","interior of futuristic tram with big windows, patterned minimalistic floor, green beige colors, artistic handrails, screen on windows"
"midjourney_0860.png","imagine a tram interior, sustainability, future, beige and white colors, ambient lighting, round shapes, big windows, ceiling and floor lighting, eco, recycling materials, ergonomic, realistic, white floor, fascinating shapes"
"midjourney_0861.png","tram exterior, natural, organic shapes, big windows, fast, streamlined, toned colours, city"
"midjourney_0863.png","interior of future tram, ergonomic seats, friendly vibe, light colours, without yellow elements, organic shapes, clear space"
"midjourney_0867.png","tram interior, fast, unique forms, toned colours, wood, water, metal, light accent"
"midjourney_0868.png","minimalistic tram interior and exterior design organic architectural forms, modern materials, natural, organic handrails and setas, toned colours, glass"
"midjourney_0869.png","new tram interior"
"midjourney_0870.png","modern interior of tram light futuristic blue leds orange elements of interior"
"midjourney_0871.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric, interior"
"midjourney_0873.png","imagine a tram interior, sustainability, future, beige and dark green colors, ambient lighting, round shapes, big windows, ceiling and floor lighting, eco, recycling materials, ergonomic, realistic, white floor, fascinating shapes, interesting chairs, people"
"midjourney_0875.png","modern futuristic tram super fast and oblique in city extraordinary two floors economic ecofriendly independent stylish and new"
"midjourney_0876.png","interior of tram, biophilic, futuristic, funktional, cirkle, led lighting, big windows, new technologies, dark green colours"
"midjourney_0877.png","tram, interior, modern, rings, bionic style, body of earthworm"
"midjourney_0879.png","minimalistic tram interior and exterior design organic architectural forms, modern materials, natural, organic handrails and setas, toned colours, glass"
"midjourney_0880.png","future, tram interior, streamlined, fast, wavy, brown, sand colors, navy blue, bone structure, water creatures, whale,bladerunner, seaweed"
"midjourney_0883.png","tram exterior in dark shaded, streamlined shape, copper accents, modernistic, futuristic, big windows"
"midjourney_0884.png","tram, inspiration Poznan, LED, future, high tech, modern, japan"
"midjourney_0886.png","futurystic design of tram interior with organic convex form of lighting an windows"
"midjourney_0888.png","futuristic streamline tram interior with organic convex forms and natural form of lighting"
"midjourney_0892.png","tram interior in dark shaded, streamlined shape, copper accents, modernistic, futuristic, big windows"
"midjourney_0893.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric,"
"midjourney_0896.png","tram,eco,big window,blue,abstrat seat,led light"
"midjourney_0897.png","ergonomics chairs"
"midjourney_0903.png","tram interior"
"midjourney_0905.png","tram interior, future, streamlined shape, modernist, futuristic, rhythm, white rhythm panels, 3d printing, panoramic window"
"midjourney_0907.png","colorfull play of light inside tram, futuristic, inspire by cosmos"
"midjourney_0908.png","interior of tram with glass windows reference to plants and their structure"
"midjourney_0910.png","organiczne oble ułożone światło w tramwaju"
"midjourney_0911.png","interior design of a futuristic tram with original panoramic ceiling windows, floor and ceiling lightning, unique seats, visual features, audiovisual system, ergonomic handle"
"midjourney_0912.png","TRAM INTERIOR INSPIRED BY COSMOS SPACE"
"midjourney_0913.png","interior design of a tram which is ergonomic, economical, organic with panoramic ceiling windows, wavy shapes, led amient lighting, natural materials with one contrasting colour"
"midjourney_0914.png","the interior of modern, simple and futuristic tram, with glazing and nature"
"midjourney_0916.png","tram, interior, modern, rings, bionic style, body of earthworm"
"midjourney_0917.png","future, tram interior, streamlined, fast, wavy, brown, sand colors, navy blue, bone structure,bladerunner, seaweed"
"midjourney_0918.png","ergonomics chairs"
"midjourney_0922.png","tram interior, futuristic, cyberpunk style, geometric forms, seating"
"midjourney_0923.png","tram interior"
"midjourney_0924.png","tram inside vincent callebaut envision future of mobility as timber-based evtols hydrofoils luxury ergonomic with bid windows and light colours"
"midjourney_0925.png","interior of future tram, ergonomic seats, friendly vibe"
"midjourney_0927.png","tram,interior, inspiration Poznan, LED, future,light, high tech, modern, japan, comfort"
"midjourney_0928.png","tram vincent callebaut envision future of mobility as timber-based evtols hydrofoils luxury ergonomic with bid windows and light colours"
"midjourney_0929.png","create interior tram futuristic, blue, green, black , ergomomic, plants, modern luxurious, led lighting, multi-functional, elegant"
"midjourney_0930.png","space tram interior with organic shapes of seats and windows"
"midjourney_0931.png","interior of futuristic tram with big windows, patterned minimalistic floor, green beige colors, artistic handrails, screen on windows"
"midjourney_0933.png","tram vincent callebaut envision future of mobility as timber-based evtols hydrofoils luxury ergonomic with bid windows and light colours"
"midjourney_0935.png","crooked lines"
"midjourney_0937.png","future, high realistic, interior tram, streamlined, fast, wavy, brown, in the city, modern, liquid"
"midjourney_0939.png","modern interior of tram light futuristic blue leds orange elements of interior"
"midjourney_0941.png","wave"
"midjourney_0943.png","future tram modern streamlined new design red colour led round parametric 2 seats"
"midjourney_0946.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric, interior"
"midjourney_0948.png","tram, modern, interior, lighting, body of earthworm, fast, seats, bionic shapes, privacy seats"
"midjourney_0949.png","interior design of a tram which is ergonomic, economical, organic with panoramic ceiling windows, wavy shapes, led amient lighting, natural materials with one contrasting colour"
"midjourney_0950.png","functionality, sky way tram, interior for children tram, city"
"midjourney_0951.png","interior of future tram, ergonomic seats, friendly vibe, light colours, without yellow elements, organic shapes, clear space"
"midjourney_0952.png","funkcionality of modern tram"
"midjourney_0959.png","high-tech style"
"midjourney_0960.png","tram interior in dark shaded, streamlined shape, copper accents, modernistic, futuristic, big windows"
"midjourney_0962.png","Coloring page for Kids, Labrador Retriever, cartoon style, thick line, low detail, no shading"
"midjourney_0964.png","modern interior of tram light futuristic blue leds orange elements of interior"
"midjourney_0965.png","tram exterior, natural, organic shapes, big windows, fast, streamlined, toned colours, city"
"midjourney_0966.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric,"
"midjourney_0969.png","modern futuristic tram ecologic economic inspired by nature wooden elements use of glass and metal fast"
"midjourney_0970.png","drops of woter"
"midjourney_0971.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric, ahead tram"
"midjourney_0973.png","interior design of a tram which is ergonomic, economical, organic with panoramic ceiling windows, wavy shapes, led amient lighting, natural materials with one contrasting colour"
"midjourney_0974.png","photorealistic interior of future tram"
"midjourney_0975.png","colorfull play of light inside tram, futuristic, inspire by cosmos"
"midjourney_0978.png","exterioir of a futuristic tram inspired cosmos space"
"midjourney_0981.png","tram interior, future, streamlined shape, modernist, futuristic, rhythm, white rhythm panels, 3d printing, panoramic window"
"midjourney_0982.png","interior of tram, biophilic, futuristic, funktional, cirkle, led lighting, big windows, new technologies, dark green colours"
"midjourney_0987.png","futuristic tram interior in natural colors. copper brancing pipes, seats are in unusual form with organic convex forms and natural form of lighting"
"midjourney_0989.png","tram outside,abstract,led light,drawing on the ceiling that goes info the floor,eco,smooth curves"
"midjourney_0990.png","futuristic tram interior in natural light green colors. copper brancing pipes, seats are in unusual form with organic convex forms and natural form of lighting"
"midjourney_0992.png","modern, simple, future, futuristic tram in front"
"midjourney_0993.png","interior of tram, biophilic, nature, biedge, funktional"
"midjourney_0994.png","super fast and futuristic modern tram spacious inside lots of seats big windows natural colors and wood"
"midjourney_0995.png","cyberpunk style tram, white geometric panels on the exterior, big windows, glass roof, led lights"
"midjourney_0996.png","modern futuristic tram ecologic economic inspired by nature wooden elements use of glass and metal fast"
"midjourney_0998.png","fast tram, nature, sky way tram, city tram"
"midjourney_1001.png","interior of tram with glass windows reference to plants and their structure"
"midjourney_1002.png","super fast and futuristic modern tram spacious inside lots of seats big windows natural colors and wood"
"midjourney_1003.png","led light in colour"
"midjourney_1004.png","interior of future tram, ergonomic seats, friendly vibe, light colours, without yellow elements, organic shapes, clear space"
"midjourney_1005.png","interior design of a tram which is ergonomic, economical, organic with panoramic ceiling windows, wavy shapes, led amient lighting, natural materials with one contrasting colour"
"midjourney_1006.png","modern futuristic tram super fast and oblique in city extraordinary two floors economic ecofriendly independent stylish and new"
"midjourney_1007.png","modern futuristic tram ecologic economic inspired by nature wooden elements use of glass and metal fast"
"midjourney_1008.png","future, interior tram, streamlined, fast, wavy, navy blue,bladerunner, seaweed, in the city, modern"
"midjourney_1009.png","futuristic tram, big windows, geometric panels on the exterior, white, tinted windows"
"midjourney_1010.png","interior design of a futuristic tram with original panoramic ceiling windows, floor and ceiling lightning, unique seats, visual features, audiovisual system, ergonomic handle"
"midjourney_1013.png","futuristic tram, blue, orange, black, LED, glass, curve shapes, round"
"midjourney_1014.png","interior of future tram, ergonomic seats, friendly vibe"
"midjourney_1015.png","futuristic tram interior, blue, orange, black, LED, glass, curve shapes, round, daylight"
"midjourney_1016.png","futurystic design of tram interior with organic convex form of lighting an windows"
"midjourney_1018.png","tram, future, streamlined shape, modernist, futuristic, rhythm, white rhythm panels, panoramic window"
"midjourney_1019.png","high tech style tram, modern technolegy"
"midjourney_1022.png","new tram interior"
"midjourney_1024.png","modern interior of tram futuristic"
"midjourney_1026.png","modern streamline tram interior in natural colors, copper pipes and seats in unusual forms"
"midjourney_1028.png","futuristic streamline tram interior with organic convex forms and natural form of lighting"
"midjourney_1029.png","tram,interior, inspiration Poznan, LED, future,light, high tech, modern, japan, comfort"
"midjourney_1030.png","vincent callebaut envision future of mobility as timber-based evtols hydrofoils luxury ergonomic with bid windows and light colours"
"midjourney_1031.png","interior design of a tram which is ergonomic, economical, organic with panoramic ceiling windows, wavy shapes, led amient lighting, natural materials with one contrasting colour"
"midjourney_1032.png","futuristic modern and fast tram being an art performance lots of glass and metal soacious interior many seats"
"midjourney_1033.png","create interior tram futuristic, blue, ergomomic, high-tech , modern luxurious, led lighting"
"midjourney_1034.png","high tech style tram, modern technolegy"
"midjourney_1036.png","physician of the future"
"midjourney_1037.png","create interior tram futuristic, blue, ergomomic, high-tech , modern luxurious, led lighting"
"midjourney_1038.png","tram interior"
"midjourney_1039.png","modern white interior of tram with dark blue elements and orange accents clean open space huge windows"
"midjourney_1040.png","create interior tram futuristic, green, ergomomic, plants, modern luxurious, led lighting"
"midjourney_1041.png","modern futuristic tram super fast and oblique in city extraordinary two floors economic ecofriendly independent stylish and new"
"midjourney_1043.png","future, interior tram, streamlined, fast, wavy, navy blue,bladerunner, seaweed, in the city, modern"
"midjourney_1044.png","colorfull play of light inside tram, futuristic, inspire by cosmos"
"midjourney_1045.png","drops of woter"
"midjourney_1048.png","tram,interior, inspiration Poznan, LED, future,light, high tech, modern, japan, comfort"
"midjourney_1051.png","futuristic tram, big windows, geometric panels on the exterior, white, tinted windows"
"midjourney_1054.png","interior of future tram, ergonomic seats, friendly vibe, light colours, without yellow elements, organic shapes, clear space"
"midjourney_1056.png","interior design of a futuristic tram with original panoramic ceiling windows, floor and ceiling lightning, unique seats, visual features, audiovisual system, ergonomic handle"
"midjourney_1058.png","tram interior , interesting, modern, complicated shapes, interesting lightning, big windows , handrails and cozy seats"
"midjourney_1059.png","future, futuristic, tram, streamlined, navy blue, fast, wavy, in the city, modern"
"midjourney_1062.png","tram interior in dark shaded, copper accents, red leds, modernistic, futuristic, big windows"
"midjourney_1063.png","light projections inside the tram inspired by space and stars"
"midjourney_1065.png","tram exterior in dark shaded, streamlined shape, copper accents, modernistic, futuristic, big windows"
"midjourney_1067.png","functionality, sky way tram, interior for children tram, city"
"midjourney_1068.png","futuristic tram, blue, orange, black, LED, glass, curve shapes, round"
"midjourney_1069.png","interior of tram, biophilic, modern, futuristic, green, funktional, ambient lighting"
"midjourney_1070.png","tram,eco,big window,blue,abstrat seat,led light"
"midjourney_1071.png","crooked lines"
"midjourney_1073.png","tram interior , interesting, modern, complicated shapes, interesting lightning, big windows , handrails and cozy seats"
"midjourney_1074.png","chair with light in high tech style"
"midjourney_1076.png","interior design of a futuristic tram with original panoramic ceiling windows, floor and ceiling lightning, unique seats, visual features, audiovisual system, ergonomic handle"
"midjourney_1077.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric, interior"
"midjourney_1078.png","tram interior with seats spread out in the middle of tram in the futuristic style"
"midjourney_1079.png","modern interior of tram light futuristic blue leds orange elements of interior"
"midjourney_1082.png","tram,interior, inspiration Poznan, LED, future,light, high tech, modern, japan, green"
"midjourney_1083.png","interior design of a tram which is ergonomic, economical, organic with panoramic ceiling windows, wavy shapes, led amient lighting, natural materials with one contrasting colour"
"midjourney_1085.png","modern interior of tram light futuristic blue leds orange elements of interior"
"midjourney_1087.png","tram interior"
"midjourney_1090.png","modern interior of tram futuristic"
"midjourney_1091.png","tram, interior, modern, rings, bionic style, body of earthworm"
"midjourney_1092.png","tram,interior, inspiration Poznan, LED, future,light, high tech, modern, japan, comfort"
"midjourney_1098.png","desing biophilic desing in the interior of a futuristic tram"
"midjourney_1101.png","high tech style tram, modern technolegy"
"midjourney_1103.png","functional tram, technology, sky way tram, fast"
"midjourney_1104.png","modern interior of tram light futuristic blue leds orange elements of interior"
"midjourney_1111.png","new tram interior"
"midjourney_1114.png","minimalism interior tram, functionality, light, komfortable"
"midjourney_1115.png","colorfull play of light inside tram, futuristic, inspire by cosmos"
"midjourney_1116.png","imagine a tram interior, sustainability, future, beige and green colors, ambient lighting, round shapes, big round windows, ceiling and floor lighting, eco, recycling materials, ergonomic, realistic, white floor, fascinating shapes, new technologies, led lighting"
"midjourney_1117.png","futuristic tram interior in natural colors. copper brancing pipes, seats are in unusual form with organic convex forms and natural form of lighting"
"midjourney_1119.png","futuristic tram interior in natural colors. copper brancing pipes, seats are in unusual form"
"midjourney_1120.png","functionallity"
"midjourney_1121.png","modern interior of tram futuristic"
"midjourney_1122.png","interior of future tram, ergonomic seats, friendly vibe"
"midjourney_1123.png","futuristic tram, blue, orange, black, LED, glass, curve shapes, round"
"midjourney_1124.png","futuristic modern and fast tram being an art performance lots of glass and metal soacious interior many seats"
"midjourney_1126.png","create interior tram futuristic, blue, ergomomic, high-tech , modern luxurious, led lighting"
"midjourney_1128.png","futuristic tram simple minimalistic shapes black metal with green and yellow led big windows"
"midjourney_1130.png","super fast and futuristic modern tram spacious inside lots of seats big windows natural colors and wood"
"midjourney_1131.png","the interior of modern, simple and futuristic tram, with glazing and nature"
"midjourney_1132.png","fast modern tram in high tech style"
"midjourney_1133.png","interior of future tram, ergonomic seats, friendly vibe, light colours, without yellow elements, organic shapes, clear space"
"midjourney_1135.png","sky way tram, glasses floor interior, minimalism, comfortable chairs, functionality"
"midjourney_1136.png","futuristic tram, big windows, geometric panels on the exterior, white, tinted windows"
"midjourney_1137.png","futuristic tram, big windows, geometric panels on the exterior, white, tinted windows"
"midjourney_1141.png","TRAM INTERIOR INSPIRED BY COSMOS SPACE"
"midjourney_1142.png","modern interior of tram light futuristic blue leds orange elements of interior"
"midjourney_1144.png","futuristic modern and fast tram being an art performance lots of glass and metal soacious interior many seats"
"midjourney_1147.png","tram interior , interesting, plants, modern, complicated shapes, interesting lightning, big windows , handrails and cozy seats"
"midjourney_1148.png","interior of tram, biophilic, futuristic, funktional, cirkle, led lighting, big windows, new technologies, dark green colours"
"midjourney_1149.png","tram, interior, modern, body of earthworm, bionic shapes, colorful, lighting, rings, seats, bionic style"
"midjourney_1150.png","modern streamline tram interior in natural colors, copper pipes and seats in unusual forms"
"midjourney_1152.png","futuristic modern and fast tram being an art performance lots of glass and metal soacious interior many seats"
"midjourney_1153.png","hospital of the future"
"midjourney_1157.png","tram,interior, inspiration Poznan, LED, future,light, high tech, modern, japan, green"
"midjourney_1158.png","interior design of a tram which is ergonomic, economical, organic with panoramic ceiling windows, wavy shapes, led amient lighting, natural materials with one contrasting colour"
"midjourney_1161.png","tram interior, future, streamlined shape, modernist, futuristic, rhythm, white rhythm panels, 3d printing, panoramic window, warm light, woodeen floor, plants"
"midjourney_1163.png","interior of future tram, ergonomic seats, friendly vibe"
"midjourney_1164.png","minimalism interior tram, functionality, light, komfortable"
"midjourney_1165.png","futurystic design of tram interior with organic convex form of lighting an windows"
"midjourney_1166.png","future, tram interior, streamlined, fast, wavy, brown, sand colors, navy blue, bone structure,bladerunner, seaweed"
"midjourney_1168.png","TRAM INTERIOR INSPIRED BY COSMOS SPACE"
"midjourney_1169.png","futurystic design of tram interior with organic convex form of lighting an windows"
"midjourney_1170.png","super fast and futuristic modern tram spacious inside lots of seats big windows natural colors and wood"
"midjourney_1173.png","interior of futurystic tram with glass windows reference to structure of plants in grey and lighty colors"
"midjourney_1175.png","light projections inside the tram inspired by space and stars"
"midjourney_1176.png","luxury glass"
"midjourney_1177.png","futuristic tram interior, blue, orange, black, LED, glass, curve shapes, round, daylight, seen from outside"
"midjourney_1178.png","chair with light in high tech style"
"midjourney_1179.png","interior of future tram, ergonomic seats, friendly vibe, light colours, without yellow elements, organic shapes, clear space"
"midjourney_1180.png","minimalism interior tram, functionality, light, komfortable"
"midjourney_1182.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric, interior, ergonomic"
"midjourney_1183.png","futuristic tram interior, blue, orange, black, LED, glass, curve shapes, round, daylight"
"midjourney_1184.png","new tram interior"
"midjourney_1185.png","create interior tram futuristic, green, ergomomic, plants, modern luxurious, led lighting"
"midjourney_1186.png","futuristic streamline tram interior with organic convex forms and natural form of lighting"
"midjourney_1188.png","futuristic tram streamlined cozy, piet mondian inspired, handrails, seats, colourful, fast, night scene, lights, unique design"
"midjourney_1189.png","tram, body of earthworm, modern, bionic shapes, seats, rings"
"midjourney_1190.png","new tram interior"
"midjourney_1192.png","futuristic tram, big windows, geometric panels on the exterior, white, tinted windows"
"midjourney_1193.png","modern interior of tram light futuristic blue leds orange elements of interior"
"midjourney_1195.png","create interior tram futuristic, blue, green, black , ergomomic, plants, modern luxurious, led lighting, multi-functional, elegant"
"midjourney_1196.png","tram interior, futuristic, cyberpunk style, geometric forms, seating"
"midjourney_1200.png","future, tram interior, streamlined, fast, wavy, brown, sand colors, navy blue, bone structure,bladerunner, seaweed"
"midjourney_1201.png","future, tram, streamlined, fast, wavy, brown, sand colors, navy blue, bone structure, water creatures, whale,bladerunner, seaweed"
"midjourney_1202.png","futuristic streamline tram interior with organic convex forms and natural form of lighting"
"midjourney_1203.png","modern interior of tram light futuristic blue leds orange elements of interior"
"midjourney_1209.png","modern interior of tram light futuristic blue leds orange elements of interior"
"midjourney_1210.png","imagine a tram interior, sustainability, future, beige and dark green colors, ambient lighting, round shapes, big windows, ceiling and floor lighting, eco, recycling materials, ergonomic, realistic, white floor, fascinating shapes, interesting chairs, people"
"midjourney_1211.png","interior of tram, biophilic, modern, futuristic, green, funktional, ambient lighting"
"midjourney_1215.png","functional tram, technology, sky way tram, fast"
"midjourney_1216.png","the interior of modern, simple and futuristic tram, with glazing and nature"
"midjourney_1218.png","future, tram, streamlined, fast, wavy, brown, sand colors, navy blue, bone structure, water creatures, whale,bladerunner, seaweed"
"midjourney_1219.png","future, futuristic, tram, streamlined, navy blue, fast, wavy, in the city, modern"
"midjourney_1221.png","future tram streamlined designer round single chair linear light on ceiling big window futuristic"
"midjourney_1222.png","create interior tram futuristic, blue, ergomomic, high-tech , modern luxurious, led lighting"
"midjourney_1223.png","modern interior of tram light futuristic blue leds orange elements of interior"
"midjourney_1224.png","tram interior, fast, unique forms, toned colours, wood, water, metal, light accent"
"midjourney_1228.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric, ahead tram"
"midjourney_1229.png","futuristic tram interior in natural colors. copper brancing pipes, seats are in unusual form"
"midjourney_1230.png","interior of futurystic tram with glass windows reference to structure of plants in grey and lighty colors"
"midjourney_1231.png","interior design of a tram which is ergonomic, economical, organic with panoramic ceiling windows, wavy shapes, led amient lighting, natural materials with one contrasting colour"
"midjourney_1232.png","future, interior tram, streamlined, fast, wavy, navy blue,bladerunner, seaweed, in the city, modern"
"midjourney_1235.png","interior of futuristic tram with big windows, patterned minimalistic floor, green beige colors, artistic handrails, screen on windows"
"midjourney_1236.png","tram,eco,big window,blue,abstrat seat,led light"
"midjourney_1237.png","interior of modern, futuristic, simple tram with glazing"
"midjourney_1238.png","interior of futurystic tram with glass windows reference to structure of plants in grey and lighty colors"
"midjourney_1239.png","futurisic streamline tram exterior in natural colors"
"midjourney_1240.png","futuristic tram simple minimalistic shapes black metal with green and yellow led big windows"
"midjourney_1242.png","tram interior in dark shaded, streamlined shape, copper accents, red leds, modernistic, futuristic, big windows"
"midjourney_1244.png","funkcionality of modern tram"
"midjourney_1246.png","the interior of modern, simple and futuristic tram, with glazing and nature"
"midjourney_1247.png","minimalistic tram interior and exterior design organic architectural forms, modern materials, natural, organic handrails and setas, toned colours, glass"
"midjourney_1250.png","funkcionality of modern tram"
"midjourney_1252.png","interior of tram, biophilic, modern, futuristic, green, funktional, ambient lighting"
"midjourney_1253.png","minimalistic tram interior and exterior design organic architectural forms, modern materials, natural, organic handrails and setas, toned colours, glass"
"midjourney_1256.png","ergonomics chairs"
"midjourney_1257.png","futuristic tram interior with organic light, cyberpank, cosmos"
"midjourney_1258.png","tram, body of earthworm, modern, bionic shapes, seats, rings"
"midjourney_1259.png","modern streamline tram interior in natural colors, copper pipes and seats in unusual forms"
"midjourney_1261.png","futuristic tram stained glass window huge window ten seats round seats"
"midjourney_1264.png","tram, inspiration Poznan, LED, future, high tech, modern, japan"
"midjourney_1265.png","tram interior with seats spread out in the middle of tram in the futuristic style"
"midjourney_1266.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric,"
"midjourney_1267.png","desing biophilic desing in the interior of a futuristic tram"
"midjourney_1269.png","imagine an ergonomic tram seat, white, realistic, ambient lighting, wood,"
"midjourney_1270.png","light projections inside the tram inspired by space and stars"
"midjourney_1272.png","imagine a tram interior, sustainability, future, beige and white colors, ambient lighting, round shapes, big windows, ceiling and floor lighting, eco, recycling materials, ergonomic, realistic, white floor, fascinating shapes, new technologies,"
"midjourney_1273.png","colorfull play of light inside tram, futuristic, inspire by cosmos"
"midjourney_1274.png","future tram modern streamlined new design red colour led round parametric 2 seats"
"midjourney_1277.png","tram interior, future, streamlined shape, modernist, futuristic, rhythm, white rhythm panels, 3d printing, panoramic window, warm light, woodeen floor, plants"
"midjourney_1280.png","interior of tram, biophilic, futuristic, funktional, cirkle, led lighting, big windows, new technologies, dark green colours"
"midjourney_1281.png","tram exterior in dark shaded, streamlined shape, copper accents, red leds, modernistic, futuristic, big windows"
"midjourney_1282.png","interior design of a futuristic tram with original panoramic ceiling windows, floor and ceiling lightning, unique seats, visual features, audiovisual system, ergonomic handle"
"midjourney_1283.png","interior design of a tram which is ergonomic, economical, organic with panoramic ceiling windows, wavy shapes, led amient lighting, natural materials with one contrasting colour"
"midjourney_1285.png","interior design of a tram which is ergonomic, economical, organic with panoramic ceiling windows, wavy shapes, led amient lighting, natural materials with one contrasting colour"
"midjourney_1286.png","create interior tram futuristic, green, ergomomic, plants, modern luxurious, led lighting"
"midjourney_1287.png","tram interior, future, streamlined shape, modernist, futuristic, rhythm, white rhythm panels, panoramic window"
"midjourney_1288.png","physician of the future"
"midjourney_1289.png","functional tram, technology, sky way tram, fast"
"midjourney_1291.png","futuristic streamline tram exterior in natural light colors"
"midjourney_1292.png","interior of futuristic tram with big windows, patterned minimalistic floor, green beige colors, artistic handrails, screen on windows"
"midjourney_1294.png","create interior tram futuristic, green, ergomomic, plants, modern luxurious, led lighting"
"midjourney_1296.png","create interior tram futuristic, blue, ergomomic, high-tech , modern luxurious, led lighting"
"midjourney_1298.png","exterior of the tram inspired by speed and futuristic cosmos space"
"midjourney_1299.png","modern streamline tram interior in natural colors, copper pipes and seats in unusual forms"
"midjourney_1301.png","modern, simple, future, futuristic tram in front"
"midjourney_1302.png","tram exterior, natural, organic shapes, big windows, fast, streamlined, toned colours, city"
"midjourney_1304.png","interior of future tram, ergonomic seats, friendly vibe, light colours, without yellow elements, organic shapes, clear space"
"midjourney_1305.png","futuristic streamline tram interior in natural olive green colors. copper brancing pipes, seats have unusual form"
